"2021-02-26 12:53:00",877
"2021-02-26 12:54:00",998
"2021-02-26 12:55:00",629
"2021-02-26 12:56:00",938
"2021-02-26 12:57:00",994
"2021-02-26 12:58:00",1009
"2021-02-26 12:59:00",1014
"2021-02-26 13:00:00",1011
"2021-02-26 13:01:00",982
"2021-02-26 13:02:00",973
"2021-02-26 13:03:00",777
"2021-02-26 13:04:00",969
"2021-02-26 13:05:00",968
"2021-02-26 13:06:00",970
"2021-02-26 13:07:00",983
"2021-02-26 13:08:00",992
"2021-02-26 13:09:00",987
"2021-02-26 13:10:00",994
"2021-02-26 13:11:00",985
"2021-02-26 13:12:00",999
"2021-02-26 13:13:00",990
"2021-02-26 13:14:00",1002
"2021-02-26 13:15:00",1005
"2021-02-26 13:16:00",996
"2021-02-26 13:17:00",993
"2021-02-26 13:18:00",983
"2021-02-26 13:19:00",986
"2021-02-26 13:20:00",976
"2021-02-26 13:21:00",970
"2021-02-26 13:22:00",979
"2021-02-26 13:23:00",989
"2021-02-26 13:24:00",993
"2021-02-26 13:25:00",1001
"2021-02-26 13:26:00",993
"2021-02-26 13:27:00",989
"2021-02-26 13:28:00",994
"2021-02-26 13:29:00",991
"2021-02-26 13:30:00",990
"2021-02-26 13:31:00",1000
"2021-02-26 13:32:00",994
"2021-02-26 13:33:00",999
"2021-02-26 13:34:00",1001
"2021-02-26 13:35:00",1003
"2021-02-26 13:36:00",997
"2021-02-26 13:37:00",998
"2021-02-26 13:38:00",1002
"2021-02-26 13:39:00",991
"2021-02-26 13:40:00",986
"2021-02-26 13:41:00",993
"2021-02-26 13:42:00",991
"2021-02-26 13:43:00",987
"2021-02-26 13:44:00",993
"2021-02-26 13:45:00",995
"2021-02-26 13:46:00",995
"2021-02-26 13:47:00",1002
"2021-02-26 13:48:00",1003
"2021-02-26 13:49:00",1002
"2021-02-26 13:50:00",1003
"2021-02-26 13:51:00",997
"2021-02-26 13:52:00",1004
"2021-02-26 13:53:00",1001
"2021-02-26 13:54:00",994
"2021-02-26 13:55:00",983
"2021-02-26 13:56:00",987
"2021-02-26 13:57:00",978
"2021-02-26 13:58:00",982
"2021-02-26 13:59:00",984
"2021-02-26 14:00:00",987
"2021-02-26 14:01:00",988
"2021-02-26 14:02:00",987
"2021-02-26 14:03:00",976
"2021-02-26 14:04:00",981
"2021-02-26 14:05:00",993
"2021-02-26 14:06:00",985
"2021-02-26 14:07:00",997
"2021-02-26 14:08:00",996
"2021-02-26 14:09:00",993
"2021-02-26 14:10:00",997
"2021-02-26 14:11:00",990
"2021-02-26 14:12:00",1000
"2021-02-26 14:13:00",998
"2021-02-26 14:14:00",994
"2021-02-26 14:15:00",997
"2021-02-26 14:16:00",993
"2021-02-26 14:17:00",991
"2021-02-26 14:18:00",976
"2021-02-26 14:19:00",984
"2021-02-26 14:20:00",976
"2021-02-26 14:21:00",978
"2021-02-26 14:22:00",986
"2021-02-26 14:23:00",981
"2021-02-26 14:24:00",974
"2021-02-26 14:25:00",971
"2021-02-26 14:26:00",972
"2021-02-26 14:27:00",972
"2021-02-26 14:28:00",978
"2021-02-26 14:29:00",972
"2021-02-26 14:30:00",961
"2021-02-26 14:31:00",966
"2021-02-26 14:32:00",965
"2021-02-26 14:33:00",963
"2021-02-26 14:34:00",959
"2021-02-26 14:35:00",967
"2021-02-26 14:36:00",961
"2021-02-26 14:37:00",953
"2021-02-26 14:38:00",957
"2021-02-26 14:39:00",962
"2021-02-26 14:40:00",971
"2021-02-26 14:41:00",964
"2021-02-26 14:42:00",959
"2021-02-26 14:43:00",955
"2021-02-26 14:44:00",963
"2021-02-26 14:45:00",960
"2021-02-26 14:46:00",945
"2021-02-26 14:47:00",947
"2021-02-26 14:48:00",943
"2021-02-26 14:49:00",948
"2021-02-26 14:50:00",948
"2021-02-26 14:51:00",937
"2021-02-26 14:52:00",944
"2021-02-26 14:53:00",947
"2021-02-26 14:54:00",945
"2021-02-26 14:55:00",944
"2021-02-26 14:56:00",941
"2021-02-26 14:57:00",934
"2021-02-26 14:58:00",944
"2021-02-26 14:59:00",939
"2021-02-26 15:00:00",937
"2021-02-26 15:01:00",933
"2021-02-26 15:02:00",937
"2021-02-26 15:03:00",934
"2021-02-26 15:04:00",933
"2021-02-26 15:05:00",936
"2021-02-26 15:06:00",920
"2021-02-26 15:07:00",922
"2021-02-26 15:08:00",929
"2021-02-26 15:09:00",928
"2021-02-26 15:10:00",912
"2021-02-26 15:11:00",901
"2021-02-26 15:12:00",909
"2021-02-26 15:13:00",910
"2021-02-26 15:14:00",904
"2021-02-26 15:15:00",907
"2021-02-26 15:16:00",915
"2021-02-26 15:17:00",904
"2021-02-26 15:18:00",904
"2021-02-26 15:19:00",911
"2021-02-26 15:20:00",899
